date,ret_afran,ret_yaghoot,ret_goldMofid,ret_nahal,ret_sahar,ret_agas,ret_sarv,ret_atlas
2021-04-26,0.00045561546843292405,-8.112602933097456e-05,-0.01375555858977867,-0.022712849682784794,-0.011506066686451162,0.02079235378343393,0.017889269638556554,0.011122966997442037
2021-04-27,0.0005312891476343593,-0.001461395080255964,-0.0019288132905754963,-0.006804035575099667,0.0009380697136707532,0.02439009059296248,0.022539062201039683,0.015726335485793698
2021-04-28,0.0005310070293556824,0.00040615735093902614,0.0018082973002298175,-0.0275828862335842,-0.007212704531955353,0.01233253032728468,0.004633357032954657,0.007239487589798123
2021-05-01,0.001667045926718888,0.002676509160969833,-0.02846667969350388,-0.01882090409887043,-0.00927566831180474,-0.022253293858977116,-0.0221186921401057,-0.01793445228788236
2021-05-02,0.0009081278057134085,0.0007287154688692303,-0.026073591959792905,-0.019507505158130198,-0.02780773136497241,-0.020823452319456592,-0.017958600153112726,-0.013768770622322239
2021-05-03,0.0010584411663275193,-0.00032380798469608076,0.001525351651972731,-0.01923040069889862,-0.013481118110452509,-0.006410781670947747,-0.010477920808481131,-0.010752232866367128
2021-05-05,0.001057322053036129,0.0008093234498088214,-0.02273728860651313,0.003212227353573852,-0.0070883742096726,0.010477624228096229,0.00742523225045082,0.005970301169190011
2021-05-08,0.001960637080829382,-0.0013762398448263536,0.02767846642635267,-0.003656413569119525,-0.008930309396192772,-0.016608557796613573,-0.024752038336648817,-0.00032395725270107614
2021-05-09,0.000828344488043583,0.00048594801312656525,0.01035192566938938,-0.019729547347547376,-0.024863602543357847,-0.018588760363998535,-0.015453521170925253,-0.02707310712129241
2021-05-10,0.00015053439739394058,0.0,0.0420087743738204,0.00800647526901644,-0.006690101878032252,0.019118565843632643,0.01841643806517645,-0.005403809978331753
2021-05-11,0.0,8.096838189114444e-05,0.024680098316517612,0.0033634961266655094,-0.02057757161712721,0.026822734813787573,0.031393832800424945,0.020772869960632764
2021-05-12,0.0005266920102193386,0.0001619170987994474,-0.005553955214964267,-0.016022001453505512,-0.00699492198735576,-0.0011880912860051948,0.00603625143252091,0.011876226166890493
2021-05-15,0.0014281958303899594,0.00016189088589664468,0.02341342065267173,-0.0051324158953083635,0.003918240997379451,0.010317352756731554,0.0063147388202746,0.011891876027124007
2021-05-16,0.0006007359195456856,0.0,0.0010722200521578983,-0.013233733067917397,-0.002253612529869126,-0.004002265779856663,0.0023571374728665728,0.000755228331448053
2021-05-17,0.0005253480551612175,0.0,-0.029006415205195393,0.00899549649754131,0.0003559208179230947,-0.017419814435072237,-0.013593767497089033,-0.007818825772505577
2021-05-18,0.0010498688628367949,8.093561576182531e-05,0.019855878639690138,-0.017255308056986513,0.0008303859868306673,0.01069801231346349,-0.010397482722818761,-0.0012756873258179264
2021-05-19,7.494847295993329e-05,0.00016185158245251357,-0.027648007053782012,0.00953297410058081,-0.013976025206232215,-0.021703576954375876,-0.03252138121733468,-0.012518205078342707
2021-05-22,0.0008989438016405232,0.0008088652062782277,-0.0016689189402711172,-0.01927453001299545,-0.00627468693915506,-0.020861570120064375,-0.03361467652031456,-0.019606924454485933
2021-05-23,0.000823322526954182,0.0001616945593302753,0.0120580098350887,0.009390843413358847,-0.01610715444561015,-0.021089191019518547,-0.0381706933712961,-0.020578853943156304
2021-05-24,0.0007478872534674847,-0.0005660453796065133,0.022344392667375524,-0.003746235667896975,0.0036829507171874235,-0.0036924298395007147,-0.00698363000496373,-0.005358675480198761
2021-05-25,0.00037373398050595573,0.00032349373512998667,0.001919469062820662,-0.003994771610295069,0.01737513436155468,0.02110089122024779,0.025375515791217145,0.014969505837166833
2021-05-26,0.0005976839923908985,0.0005658623488769462,0.02368941509890824,-0.009346421214313729,-0.009804547340363644,-0.00013116430498759485,-0.0010517030467152304,0.010493577728728946
2021-05-29,0.0011942973726799958,0.0006463079882434342,0.04360952699336484,0.011462798957153837,0.03125479470554264,0.049532945320449134,0.05078467088553439,0.034857168472266324
2021-05-30,0.0006711659896228039,0.00040373047502248905,-0.007884116720581612,0.007260236561364629,0.008218021511957429,0.01993846511811215,0.014892664058694372,0.010838000539421404
2021-05-31,0.0005962140585019656,0.0005649489678528402,-0.027593003645892976,-0.021580467351939112,-0.012827320871142118,-0.016714580924676748,-0.024273107302738035,-0.022100456146596753
2021-06-01,0.0008192143448286902,0.000564629980719526,0.012773670557800296,0.01373332541637455,0.007787046259675924,-0.009702845328806494,-0.00828092888200711,-0.005742766144585862
2021-06-02,0.0006697674668979543,0.0007254846958804967,0.011379747492416483,0.000352897356278865,0.014467130493745648,0.014851872032996184,0.0221519585036363,0.017156120740366192
2021-06-07,0.0026003952392481123,0.0019320566306300418,-0.003742692252459276,0.00035158528502631794,-0.006624523689442545,0.007520559702599711,0.018255900009391646,-0.0020502222764047307
2021-06-08,0.0008900097005204343,0.000402042380681861,-0.013597559002589184,0.004221235662658854,0.00035061638719419277,0.00561874945803587,0.006983901598988591,0.009685381534824688
2021-06-09,0.0006669878336720495,0.0008036001718212257,0.0008854034799859422,-0.009994063501658388,-0.009133812885597448,-0.01594310997796051,-0.01648135306838518,-0.01839676402625748
2021-06-12,0.0013326425308287258,0.0012844185758722076,-0.020486399145489154,0.01443069606478872,0.012043854575944752,0.0027264464474602962,-0.0039557672764875,-0.004685858118966929
2021-06-13,0.001035273330653084,0.0008820817700355848,0.01527416680365286,-0.02321496352427361,0.0006964997096072027,-0.0015481912737220283,-0.0024821438394920154,0.00423280132170067
2021-06-14,0.0004433606811708341,0.001361688704135276,-0.006133885325643697,0.007482659389579077,0.0070598451640599925,0.009621885941268631,0.011526191487561703,0.0065032796521406755
2021-06-15,0.00044316419958617096,-0.001041124508410615,0.00152774970517422,-0.01022778399540618,-0.01031706117321051,-0.009312179061490896,-0.009209211355626452,-0.00016687585543539654
2021-06-16,0.0006643782771231264,0.00048065369827087655,0.015773251581991592,0.02035320257478652,0.0034900508441563617,-0.006760616374953568,-0.006132140204796603,-0.0021515276040950135
2021-06-19,0.001990490538878582,0.0015205476900299274,-0.02520020688600649,0.026812773421481435,0.01601054049026732,0.01124253675032137,0.015177674988560156,0.009196572083734601
2021-06-20,0.0005154069988556503,0.0005596194733728623,-0.014385547659136843,0.0020507442427753274,-0.011146232515002016,-0.006063030724121661,-0.004924603799719398,0.01944875918180911
2021-06-21,7.360789079912349e-05,0.0002397410807823617,0.002171200223171623,-0.010294875084778363,-0.004980718616260709,0.00046534642549987806,0.00016448453566159375,0.005089263182773763
2021-06-22,0.0011034686815060504,0.0006390286981578622,0.007316238609245283,0.01596916492406363,0.012693577742916748,0.01160893869853782,0.017287252354764738,0.005901409897112493
2021-06-23,0.0003675524722527902,0.00039918566655193017,-0.012121918120982105,-0.010694022363482514,0.0021759145843893474,0.022626404444115653,0.02269859078372549,0.015054906047997658
2021-06-26,0.0010284287984971999,0.001435750426104194,0.018747490342532272,0.002740739890850217,0.017242326011742633,0.04560694364635608,0.04148658683998045,0.03555352145459985
2021-06-27,0.0007339449870748329,0.0007171029349968235,0.00329621263827536,0.0022789926333470164,-0.001012903894577932,0.004684878174964543,0.0066483600799105026,-0.002554557441788043
2021-06-28,0.000880023524086384,0.00031854742644128384,0.013926599835684585,0.03478093491087607,0.0012372282030863391,-0.006748725658012577,-0.005133483202709918,-0.0004087934087484234
2021-06-29,0.0002931691607042193,0.00015923566912622868,0.014426039236403173,0.01689302861941233,0.010625176687355778,0.0061500341035100456,0.010392214049403279,0.005054010434851624
2021-06-30,0.0005860806028565978,0.0005571252482041132,-0.004152624280554139,0.013951984171782103,0.00022190392543193624,0.007571044016886953,0.009543675233287537,0.011769501766859947
2021-07-03,0.0015368293119564507,0.0015900782488404333,-0.006004628158149166,-0.025364156813820343,0.001333730938975402,-0.014582154341887517,-0.009244104012927874,0.006509531113635421
2021-07-04,0.0007309941845975213,0.0005559306024130248,0.005055023958851832,0.009249172644023813,0.0011106413481139382,-0.003783526856052839,0.0,-0.0012849905256829058
2021-07-05,0.000730460222399032,0.0006349710507811546,-0.010430741935882134,0.010450066784157913,0.0034331747808867487,0.01536112702603615,0.014571751525122995,0.013376242883159343
2021-07-06,0.0006569583067773231,0.00023801023556371486,0.004200052841407376,-0.0027902191260654593,-0.005432772410346606,0.026472197116606266,0.02766366632923048,0.022775627786881258
2021-07-07,0.0008023633677476634,0.00047585059189593287,-0.0021346263898782483,-0.015489147366311786,0.010836189215142313,-0.0053081579050423275,-0.007495215005588645,0.005161566187584361
2021-07-10,0.001093095390313181,0.001347014981218684,-0.0005527821877940906,0.015596691126677489,0.007122948798853092,-0.013740097844295798,-0.015454861804199582,-0.010755487382044925
2021-07-11,0.0005824960118102151,0.0012661234578954822,0.0007369750338731179,-0.0062523630897122935,-0.0015303814315097482,0.016515422620146623,0.019496873716175308,0.011583218525425125
2021-07-12,0.0009458329491179015,0.00023721978524240037,-0.002360452518253458,0.005285139922671288,0.0008744774787581818,0.013311440501720112,0.013170149519805214,0.011273802430330705
2021-07-13,0.0005089243630147354,0.0,-0.01289582521733603,0.004614681853481668,-0.00010844626635056682,0.0005605929412487717,0.0,-0.003585231348616255
2021-07-14,0.0005813108723499911,0.0011062822147639938,-0.009508439774859274,-0.006445183608522663,-0.00021911925105066025,-9.578816719090717e-05,-0.0025641099860043465,0.005169070805299885
2021-07-17,0.0014518004872875194,0.0010261673553121748,0.0037317420926081604,0.0029052571180312597,-0.0007651025917573142,0.006566489116130382,0.008093862586668004,0.010798937107058702
2021-07-18,0.0005076326299228343,0.0003943995318329176,-0.006492013307313401,-0.0021517555323665285,-0.0014232441060049376,-0.011457884460422119,-0.01826779685100402,-0.01057528883175447
2021-07-19,0.0007247427480583622,0.0006307158834123459,0.0028736154552204333,-0.003343906760865949,0.0020787690646391064,0.006202692148176347,0.0008636507971181506,0.003120660937058544
2021-07-26,0.003904560275136729,0.003618916702341491,0.031260181271855356,0.011068221883070457,-0.0015309588918604293,0.010253261406142206,0.010736295829189365,0.011212159866043094
2021-07-27,0.0005771589511633496,0.000628042099462877,0.017449112519918413,-0.004927609127688647,0.0006560988903936651,-0.006860056556061799,-0.010736295829189313,-0.005452095510676515
2021-07-28,0.0006489058953681538,0.0003923261064878124,0.017927490066144726,0.014498777999369182,-0.0007658564470372416,0.006738360712241016,0.001870266631587477,0.004251955001826744
2021-07-31,0.0026633091143238234,0.001646090906668717,0.04655041824029099,0.03279662121476752,0.015859537863969854,0.03422946980239879,0.021456542917064784,0.022387985147914655
2021-08-01,0.000431220360282943,0.00039152735318690054,-0.004596134194162368,0.01645737254464749,-0.0060532032861237255,0.021674557440981946,0.006027519299784926,0.008173488796538526
2021-08-02,0.00035920830875844754,0.0006261250889375273,-0.014706142451017163,0.01559552374965302,0.0027071224446892916,-0.0015089453303298375,0.004182766689649048,-0.0013880224610356574
2021-08-03,0.0005026749594196902,0.00046933667945379064,0.011449243460194491,-0.011674288894199417,0.002591701514991457,0.013549562568355596,0.012722149133311432,0.0018115035188640421
2021-08-04,0.0005024224042527374,0.0005472811989145858,0.010546864902565577,0.008594494544124741,-0.0028085222517086257,0.022532307877124867,0.03973338829078107,0.022162937013689415
2021-08-07,0.0015057544163603292,0.0016400487880885003,-0.029517998242588037,-0.004887653408007402,0.07237605618533281,0.0038562056919609587,0.017279923688665155,0.007643306161232985
2021-08-08,0.000573024870632927,0.0004680917545291869,0.009238976082654827,0.020192641221063932,0.035577587386294275,0.01054346341789315,0.009429479862800853,-0.005264291464579569
2021-08-09,0.0005011275474454863,0.0008575995535950386,-0.006610361630479587,-0.016798590460357626,-0.020996298399160927,0.014962701422470264,0.02651537969565933,0.008115236258596246
2021-08-10,0.000500876544405849,0.0003895749786308994,0.00774209300813585,0.022758127801780517,-0.0012899499583501354,0.006344730531312723,0.014049040612781043,0.014148283583649932
2021-08-11,0.0005721233081755092,0.0007786949466831984,0.027718518096465906,-0.0067432857497647745,-0.0012906195868380905,0.02491399824470711,0.028839520762674438,0.02384317322860425
2021-08-14,0.0015716534168099324,0.0020994525809515507,0.011106472278358528,-0.015517397737394722,0.008216107084051691,-0.011051200279571885,-0.005290696033856062,0.0013981305560042628
2021-08-15,0.0006422378641560599,0.002405059540153104,0.009744852352219665,0.01835717410693413,0.0027566239803053123,0.004524033937442839,0.014722828809748928,0.012460991522079912
2021-08-22,0.003347223863687148,0.0018580171018391272,0.03556954290081613,0.014465025666638943,0.012506804942970667,0.02115087161264444,0.023833962965153076,0.03189676801523655
2021-08-23,0.0007817775175184772,0.00030933416069109024,-0.015848376525644466,0.008732621038367914,0.017135445903254685,0.006470495928200259,0.004398379006353278,0.0017597424813077143
2021-08-24,0.0004971767565744796,0.000541104639647228,0.014808019874654074,0.006761448593776096,0.0017160361777524748,0.030835455197496024,0.021937272217789506,0.02950275327900121
2021-08-25,0.0005678994970545799,0.0015444018513742074,-0.01349630312314723,-0.009822712485340408,-0.002097884144697447,0.0007387536335149805,0.010342345039527034,-0.007337560441091904
2021-08-28,0.00198511231442025,0.0013108688309647698,0.009387299557455877,-0.006828420013160059,0.0030507088932252686,0.006974317321021537,0.004130179932012784,0.005970175550427509
2021-08-29,0.00014164305972693772,0.00038522285618332764,-0.029995777074517584,-0.019389323204974874,-0.013706300928648983,-0.019674316977449376,-0.01617000599977594,-0.009587225227321182
2021-08-30,0.00035401989961561753,0.0021545099131369747,-0.03166447287563702,-0.04056028411220163,-0.03326237215149883,-0.06338274030487817,-0.0583840832992012,-0.05634134314369147
2021-08-31,0.001485516490066831,-0.0005381924552310531,0.021693134808802996,-0.0054444607200148775,-0.006606897027388503,0.010211209237542061,-0.0060185498493284416,-0.015245779845328076
2021-09-01,0.0005653310870657583,0.00046132555023917297,0.0035539363027236423,0.02633142603545052,0.003908802383518124,0.03302253272620902,0.02609673066473381,0.045904687524554816
2021-09-04,0.0010591351387261258,0.0014594617945650854,-0.0035539363027236367,0.002005083795579127,-9.928927939679231e-05,0.017365620393807926,0.014942937993634943,0.025083015511687366
2021-09-05,0.001198998627259434,7.6754806807358e-05,0.00824013615973789,-0.006530511939681001,-0.010056039638722342,-0.015419917222257034,-0.014707769440013467,-0.019950161362712257
2021-09-06,0.0006341824544015696,0.0006905282815531666,-0.006198333608878298,-0.02242469570845791,-0.01969708721049747,-0.000898346903245593,-0.01480798954555365,-0.0014584134496353031
2021-09-07,0.0005633802965914915,0.0009965886830429892,0.0003945916715316501,-0.019885211786928,-0.02399163526048874,-0.024055159313055435,-0.020375942048885515,-0.025027610468095863
2021-09-08,0.0004926975288830658,0.00015323322126207237,0.005378600803237696,-0.022866855751914984,-0.020047940841270543,0.009234460351802799,0.008369086075897127,0.010858036685021754
2021-09-11,0.0017576550382218243,0.0017604964553115312,0.001699159786453504,0.025387889128660662,0.036175578606968885,0.0047577532790003,0.004579921134183286,0.0031054973906173393
2021-09-12,0.0006320003019253885,0.002215347913405418,-0.008426943188524065,0.010225701229268419,0.022190383038188453,-0.03105970964853043,-0.04790163667189761,-0.028162423024453116
2021-09-13,0.0006316011298074121,0.0012201633482090098,-0.014494076511478039,0.0006231287980121768,-0.009801651882049659,-0.012994548043911763,-0.019100912021637002,-0.01162496099558601
2021-09-14,0.000561088526432953,0.00030480835410884923,0.007057509091687192,0.027022869500199633,0.014768041489720976,0.017265221238201692,0.028142781984622913,0.02428457921679135
2021-09-15,0.0005607738826330823,0.00038087983701736583,-0.004255084006974222,-0.007806479291020308,-0.01702836463293043,-0.00450782662813238,-0.004636265820701241,-0.01485919836405777
2021-09-18,0.00140056045303102,0.001217841526679687,-0.014632181605970894,-0.008893898296327642,-0.0005135323091673765,-0.026763096803087028,-0.034754321071530404,-0.027293516615477964
2021-09-19,0.0005596754028839385,-0.0003043213657083604,-0.00893099558386376,0.013666187487482663,0.0018497484413011458,-0.014946104011270974,-0.0104572249392352,-0.012460372896887225
2021-09-20,0.0005593623415319996,0.0003043213657082703,0.005612285333981464,0.026095506362629344,0.0182166738615019,0.0120430940957431,0.012015991602629611,0.015617949346575715
2021-09-21,0.0004891855158876225,0.0014442631068882121,-0.002479045789638358,0.02994246842714196,0.021845142988094965,-0.034586195005523304,-0.033395578451964385,-0.027249102567531196
2021-09-22,0.0005587762944857934,0.0011387361260883563,0.007250347028245927,0.024223183659145765,0.021957898497689764,-0.0005692348170561906,0.004953254413945791,-8.422477978987242e-05
2021-09-25,0.0016047448062661753,0.0012890019603313126,0.00020264306420479273,0.0036387547293679607,-0.008141840465658672,0.04153588681733809,0.03864540817355923,0.03177632269825737
2021-09-26,0.0006272432864115655,0.0015900060135686615,-0.00209485162268194,-0.0010248305640854858,-0.010761387164345663,-0.002917362162157833,-0.004637371989891385,-0.006006922047648219
2021-09-28,0.0012533075028666426,0.0008318524319819518,0.007345904868922279,-0.023108336292141696,0.0022595607510556676,-0.000718471409506473,-0.004138974037849448,0.0023469423867907616
2021-09-29,0.0004869734695699828,0.0001511715800308771,0.0129759608971886,0.003143033609435395,0.007723037536958531,0.004800254895697901,0.005945818002209709,0.008932791885899164
2021-10-02,0.001598388053565811,0.0012840365826298921,0.010024281174409429,0.07845405562983757,0.03464814701617953,0.03781619930496037,0.037683167838303326,0.02885367282141837
2021-10-03,0.0004859592584093283,0.0006036824813578017,-0.011649594235150513,0.06601614062693804,0.02011637604812643,-0.0017993133874209125,-0.0009931151206323376,-0.006092740627085338
2021-10-04,0.000693818108731906,0.0012816165198034698,0.0002985583638442944,0.01722170789019054,0.0014740587766873105,0.00544653343675148,0.007795566634916474,0.003360884349614832
2021-10-06,0.0010398254030395224,0.0016561280509179135,0.0005309131307918324,-0.045611830781371425,-0.018209634363524237,0.006850404176775632,0.003690280512547075,-4.523939911444551e-05
2021-10-09,0.0015923019045010235,0.0008270366247126858,-0.013893867066376017,-0.05725278619111541,-0.04163802160455773,-0.0261213960454852,-0.03397287889449244,-0.021892864911147315
2021-10-10,0.00062238513817107,-0.0006766154451269885,-0.004246403560668727,0.02006666855625314,-0.0013697685350672695,-0.013453354511651038,-0.016397166828897986,-0.014969082268234879
2021-10-11,0.0004838096648955541,0.0004511278271998536,-0.004264846253091745,0.010579967595777237,0.016213312386050106,0.006397151283318445,0.0010338893950291401,0.01026546775821869
2021-10-12,0.0005526388645764054,0.0011269299866619254,-0.02066514737973762,-0.03577150383141023,0.0020204686547304752,-0.02562934487318457,-0.03987632180535421,-0.028683929232839134
2021-10-13,0.0005523336235418499,0.0018004505988931398,-0.00024233438685045372,-0.025473324445048743,-0.00048087742262796897,-0.013630087410433136,-0.017336542067801084,-0.011724892667212468
2021-10-16,0.0012416363601083032,0.00014989132906723945,0.02043267078051882,0.0025866135077566234,0.013181974237974564,0.05075226305432413,0.04147883926923531,0.044490504748082624
2021-10-17,0.00048244254700526603,0.0013480118868945657,-0.0026503237285463513,0.0038660255632872375,-0.008673324876774826,-0.020862788219955034,-0.02467940089749033,-0.0126666415494742
2021-10-18,0.0005510780603746581,0.0018692293004750546,-0.006862865592093299,0.01920107846744302,0.007058632350449155,-0.005063278234389202,0.002146686068124248,-0.0011004458250558227
2021-10-19,0.0005507745406013475,-0.00014940983144479713,0.007985052357309095,0.024747226303790573,-0.0010457993333215234,0.018615762794929668,0.02030114381785328,0.013736369475849787
2021-10-20,0.0006192589732418086,-0.0007473841902455826,-0.0023820885523229067,0.013102482464820991,0.0063541839359004286,-0.008598652053319587,-0.017624250414322824,-0.009783089144181365
2021-10-23,0.001649484910075718,0.0014942102145018336,0.01037091695565196,0.013019610218650956,0.01137481071161212,-0.0200989610651235,-0.016852355054092102,-0.02195388131904028
2021-10-25,0.0009609445450831157,0.0011937627322310723,0.006754146796166074,0.020937113147353803,0.043175115033636025,-0.010036076406490204,-0.005590523278766895,-0.011535675877771925
2021-10-26,0.0005486968587594479,0.0012668133889853165,-0.0034555407174060282,0.058327793515671716,0.0780716546175887,0.006112406397295959,0.005590523278766972,0.0021650727761769375
2021-10-27,0.0005483959556137368,0.0015626747236236263,0.001309861779234306,0.023152979690730654,0.06522625337510427,0.004657715677027336,-0.0002719116752021029,0.005513551548504654
