date,asamid,asam,agas,ayar,close_overal
4/27/2021,0.000419248,0.013404558,0.024390091,-0.001928813,0.013144473
4/28/2021,0.000501862,0.00911266,0.01233253,0.001808297,0.004202152
5/1/2021,0.001088175,0,-0.022253294,-0.02846668,-0.011156293
5/2/2021,-8.35E-05,0,-0.020823452,-0.026073592,-0.01144798
5/3/2021,0.000417606,-0.023118428,-0.006410782,0.001525352,-0.011616542
5/5/2021,0.000752087,0.005759576,0.010477624,-0.022737289,0.004425734
5/8/2021,0.000918264,0.016742413,-0.016608558,0.027678466,-0.004061127
5/9/2021,0.002417978,-0.013416961,-0.01858876,0.010351926,-0.013474289
5/10/2021,-0.001416439,0.001063885,0.019118566,0.042008774,0.004996298
5/11/2021,0.000416318,0.006680676,0.026822735,0.024680098,0.018805224
5/12/2021,0.000916954,0.000455187,-0.001188091,-0.005553955,0.00369141
5/15/2021,0.000415764,0.000997722,0.010317353,0.023413421,0.004671497
5/16/2021,0.000499519,0.01132489,-0.004002266,0.00107222,-0.000603701
5/17/2021,0.000665361,-0.023544481,-0.017419814,-0.029006415,-0.011959713
5/18/2021,0.000747899,0.001928063,0.010698012,0.019855879,-0.000968142
5/19/2021,0.000664422,0.003747706,-0.021703577,-0.027648007,-0.016122468
5/22/2021,0.000746844,-0.024114187,-0.02086157,-0.001668919,-0.02330775
5/23/2021,0.000331383,-0.013957505,-0.021089191,0.01205801,-0.018125019
5/24/2021,0.000497697,0.024705806,-0.00369243,0.022344393,-0.011049263
5/25/2021,0.000331109,0.001676879,0.021100891,0.001919469,0.008831534
5/26/2021,0.000580004,0.003443466,-0.000131164,0.023689415,0.003543053
5/29/2021,0.00099292,0.000107832,0.049532945,0.043609527,0.026780882
5/30/2021,0.000579093,0.017657447,0.019938465,-0.007884117,0.015163859
5/31/2021,0.000496216,-0.019563894,-0.016714581,-0.027593004,-0.009484616
6/1/2021,0.00057847,0.008766928,-0.009702845,0.012773671,-0.004787392
6/2/2021,0.00148549,-0.001454656,0.014851872,0.011379747,0.007136611
6/7/2021,0.001071117,0.00479428,0.00752056,-0.003742692,0.007426912
6/8/2021,0.000494418,0.009134456,0.005618749,-0.013597559,0.00288179
6/9/2021,0.000494174,-0.004624292,-0.01594311,0.000885403,-0.007547658
6/12/2021,0.000657423,-0.00977309,0.002726446,-0.020486399,-0.006068599
6/13/2021,0.000575712,0.001161979,-0.001548191,0.015274167,-0.003134337
6/14/2021,0.000493321,0.009191841,0.009621886,-0.006133885,0.007789592
6/15/2021,0.000739116,-0.012545211,-0.009312179,0.00152775,-4.86E-05
6/16/2021,0.000327956,0,-0.006760616,0.015773252,-0.002167177
6/19/2021,0.002541291,0.001653893,0.011242537,-0.025200207,0.012396645
6/20/2021,0.000491302,0.001338372,-0.006063031,-0.014385548,0.001488584
6/21/2021,0.000326856,0.000351443,0.000465346,0.0021712,0.004181785
6/22/2021,0.000163388,0.012994501,0.011608939,0.007316239,0.015549296
6/23/2021,0,0.020437407,0.022626404,-0.012121918,0.021765926
6/26/2021,0.001144601,0.008478355,0.045606944,0.01874749,0.016969714
6/27/2021,0.000489444,0.007013585,0.004684878,0.003296213,0.003804364
6/28/2021,0.000490019,-0.003929272,-0.006748726,0.0139266,0.004239817
6/29/2021,0.000489779,0.007223873,0.006150034,0.014426039,0.003845948
6/30/2021,0.00057097,0.001758519,0.007571044,-0.004152624,0.006720997
7/3/2021,0.000896116,0.002733676,-0.014582154,-0.006004628,-0.008713385
7/4/2021,0.000488822,-0.001726275,-0.003783527,0.005055024,-0.001850345
7/5/2021,0.000569042,0.00391845,0.015361127,-0.010430742,0.008694223
7/6/2021,0.00065075,0.008914695,0.026472197,0.004200053,0.020916131
7/7/2021,0.000487988,-0.004680778,-0.005308158,-0.002134626,0.000693054
7/10/2021,0.00154278,0.000641415,-0.013740098,-0.000552782,-0.008846453
7/11/2021,0.000162089,7.25E-05,0.016515423,0.000736975,0.011389357
7/12/2021,0.000648903,0.003492271,0.013311441,-0.002360453,0.014713179
7/13/2021,0.000891251,0.000966958,0.000560593,-0.012895825,-0.000315843
7/14/2021,0.000162622,0.000127162,-9.58E-05,-0.00950844,0.00120303
7/17/2021,0.001132767,0.000310043,0.006566489,0.003731742,0.004379168
7/18/2021,0.000889305,0.001220371,-0.011457884,-0.006492013,-0.006353246
7/19/2021,0.001535238,0.000300561,0.006202692,0.002873615,0.006396716
7/26/2021,0.006274515,0.002453523,0.010253261,0.031260181,0.009195831
7/27/2021,0.000721517,0.003071492,-0.006860057,0.017449113,-0.006396304
7/28/2021,0.001602132,0.0231295,0.006738361,0.01792749,0.001187777
7/31/2021,0.001198919,0.012703712,0.03422947,0.046550418,0.026201882
8/1/2021,0.000879305,0.018303354,0.021674557,-0.004596134,0.006500404
8/2/2021,0.000478425,0.014119442,-0.001508945,-0.014706142,-0.001701095
8/3/2021,0.00039931,0.005184511,0.013549563,0.011449243,0.012908738
8/4/2021,0.000478802,0.025794587,0.022532308,0.010546865,0.021890887
8/7/2021,0.001593294,0.00605342,0.003856206,-0.029517998,0.001208963
8/8/2021,0.000557292,0.003024716,0.010543463,0.009238976,0.007151872
8/9/2021,0.000476751,0.001768286,0.014962701,-0.006610362,0.010742082
8/10/2021,0.000875041,0.001336914,0.006344731,0.007742093,0.01428607
8/11/2021,0.000476107,0.002271713,0.024913998,0.027718518,0.020959612
8/14/2021,0.001666968,0.001944534,-0.0110512,0.011106472,-0.002535899
8/15/2021,0.001821527,0.001062884,0.004524034,0.009744852,0.012862501
8/22/2021,0.003082382,0.012291549,0.021150872,0.035569543,0.010268827
8/23/2021,0.00070985,0.001716412,0.006470496,-0.015848377,0.000266414
8/24/2021,0.000472429,0.001491599,0.030835455,0.01480802,0.018036859
8/25/2021,0.000945762,0.007038753,0.000738754,-0.013496303,0.004295653
8/28/2021,0.001494713,0.022565317,0.006974317,0.0093873,0.016406989
8/29/2021,0.00790858,0.000707669,-0.019674317,-0.029995777,-0.001496204
8/30/2021,0.003037732,0.000768728,-0.06338274,-0.031664473,-0.031907159
8/31/2021,0.000621189,0.000645109,0.010211209,0.021693135,-0.018437068
9/1/2021,0.000311226,-0.00042242,0.033022533,0.003553936,0.016263115
9/4/2021,0.001784768,0.001351669,0.01736562,-0.003553936,0.013301012
9/5/2021,0.00038801,0.00050606,-0.015419917,0.008240136,-0.002454977
9/6/2021,0.000697419,-0.00388035,-0.000898347,-0.006198334,0.000801489
9/7/2021,0.000464934,0.001038817,-0.024055159,0.000394592,-0.010071126
9/8/2021,0.000542021,0.000107283,0.00923446,0.005378601,0.001916897
9/11/2021,0.002009329,-0.015476394,0.004757753,0.00169916,0.002948515
9/12/2021,0.00054064,-0.007195463,-0.03105971,-0.008426943,-0.026831714
9/13/2021,0.000154195,-0.004944002,-0.012994548,-0.014494077,-0.009928894
9/14/2021,0.000772157,-0.001305726,0.017265221,0.007057509,0.014589175
9/15/2021,0.00115558,0,-0.004507827,-0.004255084,-0.005804026
9/18/2021,0.000847552,-0.004895604,-0.026763097,-0.014632182,-0.025912787
9/19/2021,0.00046116,-0.013824972,-0.014946104,-0.008930996,-0.020718155
9/20/2021,0.000538519,-0.007399373,0.012043094,0.005612285,0.005107581
9/21/2021,0.000614986,-0.015467715,-0.034586195,-0.002479046,-0.025924819
9/22/2021,0.000614608,-0.002544661,-0.000569235,0.007250347,-0.003422493
9/25/2021,0.001534487,0.013141952,0.041535887,0.000202643,0.025379748
9/26/2021,0.000536744,0.008301517,-0.002917362,-0.002094852,0.001836854
9/28/2021,0.001225545,0.010696305,-0.000718471,0.007345905,0.000506217
9/29/2021,0.001070548,0.000216281,0.004800255,0.012975961,0.008091469
10/2/2021,0.000993873,0.015403028,0.037816199,0.010024281,0.025054449
10/3/2021,0.000534695,0.0033781,-0.001799313,-0.011649594,0.002175605
10/4/2021,0.000686827,-0.00156539,0.005446533,0.000298558,0.005384986
10/6/2021,0.001143157,0.004516745,0.006850404,0.000530913,0.002447324
10/9/2021,0.001599444,-0.022894463,-0.026121396,-0.013893867,-0.01510872
10/10/2021,0.000455863,-0.000497373,-0.013453355,-0.004246404,-0.007100537
10/11/2021,0.000532337,0.003835421,0.006397151,-0.004264846,0.001283585
10/12/2021,0.000532054,-0.016519747,-0.025629345,-0.020665147,-0.026953428
10/13/2021,0.000531771,-0.002481363,-0.013630087,-0.000242334,-0.015109261
10/16/2021,0.001668577,0.025691834,0.050752263,0.020432671,0.028220939
10/17/2021,0.001060924,-0.012429853,-0.020862788,-0.002650324,-0.000962865
10/18/2021,0.000151253,0.003394365,-0.005063278,-0.006862866,0.000627979
10/19/2021,0.000454377,0.005337572,0.018615763,0.007985052,0.008666452
10/20/2021,0.000831858,-0.003936246,-0.008598652,-0.002382089,-0.009078934
10/23/2021,0.001737039,-0.009040384,-0.020098961,0.010370917,-0.020126533
10/25/2021,0.001056442,-0.02232527,-0.010036076,0.006754147,-0.016935408
10/26/2021,0.000225913,-0.002868779,0.006112406,-0.003455541,0.000258905
10/27/2021,0.000527684,-0.001731495,0.004657716,0.001309862,0.006806546
10/30/2021,0.001656517,0.000663274,-0.023483585,-0.006667281,-0.013146204
10/31/2021,0.000450687,-0.00554277,-0.03472344,-0.005658443,-0.026069579
11/1/2021,0.000526295,0.000482876,0.031211875,0.008020505,0.015607843
11/2/2021,0.000751049,0.000249594,0.001932849,-0.000842953,0.01073363
11/3/2021,0.001200806,0.006408109,0.01159384,0.00461095,0.016108703
11/6/2021,0.000974875,0.017169375,0.044791703,0.011186538,0.02972761
11/7/2021,0.000748855,-0.006543999,-0.022060228,0.000497931,-0.006740177
11/8/2021,0.000299086,0.002762793,0.000593501,0.013253913,0.002395937
11/9/2021,0.000523933,0.004578009,0.010587254,-0.004760408,0.009204282
11/10/2021,0.000673011,-0.000276505,0.00264436,0.016093708,0.006106323
11/13/2021,0.001568352,-0.002409115,-0.021536319,0.044525008,-0.011980111
11/14/2021,0.000821246,0.000447982,0.009986365,-0.006213759,0.002366883
11/15/2021,0.000595764,-0.011138635,-0.021863436,-0.019353464,-0.018362995
11/16/2021,0.00014963,-0.00237479,-0.002251274,0.009928087,-0.005491917
11/17/2021,0.000819218,0.005031574,0.00264658,0.002764947,0.001557304
11/20/2021,0.001487904,-0.011334235,-0.025670277,-0.017406591,-0.019535361
11/21/2021,0.000743123,-0.005388973,0.007788072,0.007220666,0.002518068
11/22/2021,0.000371725,0.003401853,0.02253992,0.004617004,0.014426288
11/23/2021,0.000668164,-0.001124415,-0.012481569,-0.0097968,-0.001789285
11/24/2021,0.000667718,0.000200238,-0.007321083,0.022213241,-0.007515077
11/27/2021,0.001556031,-0.009863686,-0.021893088,0.000934308,-0.019872865
11/28/2021,0.000444453,-0.003945811,0.002087005,-0.001744871,0.000986734
11/29/2021,0.00059205,0.002430033,-0.002869115,0.012920518,-0.003055144
11/30/2021,0.000665546,-0.004840835,-0.003430603,-0.015887648,-0.004959484
12/1/2021,0.000665103,0.002849404,-0.01642871,0.006951031,-0.012585226
12/4/2021,0.001181478,-0.007832502,-0.000471094,0.036026935,-0.004027138
12/5/2021,0.000811181,0.000833008,0.01296643,0.001526931,0.006361365
12/6/2021,0.000368167,0.002251312,-0.004701561,0.014081009,-0.000677392
12/7/2021,0.00058952,-0.003075895,-0.004488963,0.005677007,-0.003249975
12/8/2021,0.000442096,0.003414872,0.012428629,-0.007359949,0.008467343
12/11/2021,0.001692282,-0.001672335,-0.001843546,-0.020297391,-0.003650741
12/12/2021,0.000587917,0,-0.022892898,-0.004079113,-0.017774757
12/13/2021,0.000440161,-0.005947211,-0.022240661,-0.044040277,-0.019291055
12/14/2021,0.000587313,0.000486768,-0.004668083,0.01298296,-0.002882052
12/15/2021,0.000513708,-0.000486768,-0.001968506,0.036733265,0.001094463
12/18/2021,0.001685833,-6.85E-05,0.013940013,-0.009103564,0.009515115
12/19/2021,0.000511849,0,-0.017452204,-0.010905426,-0.010712541
12/20/2021,0.000512317,0,0.009878871,0.003770847,0.007597883
12/21/2021,0.000512055,0.001554164,0.024317639,0.011651329,0.012939572
12/22/2021,0.000657763,0.009394061,0.051859873,-6.04E-05,0.030287304
12/25/2021,0.001605722,0.013569326,0.002936101,-0.019085274,0.019324426
12/26/2021,0.000583459,-0.00536913,-0.017633205,0.004889969,-0.001092816
12/27/2021,0.000510338,0.009015618,0.012354494,0.002818496,0.011690875
12/28/2021,0.000510078,-0.002654694,-0.00066489,-0.008325191,-0.000286839
12/29/2021,0.000363663,-0.000141732,-0.006421161,0.002741697,-0.00180978
1/1/2022,0.001963674,0.001906821,-0.023709476,0.002764998,-0.013300497
1/2/2022,0.000508633,-0.002690083,0.00290591,-0.00214996,6.40E-05
1/3/2022,0.000435869,-0.003441909,0.001172912,-0.002986714,-0.002114805
1/4/2022,0.000580622,0.00096204,-0.013539428,-0.012786628,-0.009694384
1/5/2022,0.000797533,0.000793476,5.22E-05,-0.017327958,0.000240726
1/8/2022,0.001448565,-0.007125432,0.003961269,-0.014275681,-0.000501988
1/9/2022,0.000578983,-0.011482545,-0.025406224,-0.029774669,-0.019013343
1/10/2022,0.000650866,0.001581929,-0.002403893,-0.00947673,-0.003099326
1/11/2022,0.000289539,-0.000263864,0.006065524,0.026011342,0.001544458
1/12/2022,0.000578105,-0.000492732,-0.003848361,0.000555384,-0.000313527
1/15/2022,0.001659561,-0.008334313,-0.00854856,-0.020083533,-0.008770829
1/16/2022,0.000648801,-0.004537874,-0.007523461,0.003093222,-0.008927007
1/17/2022,0.000576439,-0.002517964,-0.006297121,-0.009476111,-0.003320998
1/18/2022,0.000360375,-0.008202374,-0.012852669,-0.002920852,-0.023695191
1/19/2022,0.000719642,0.003805602,0.002498298,0.013127138,0.002749723
1/22/2022,0.001509494,-0.002561283,0.006115809,-0.002092632,0.001837617
1/23/2022,0.000789745,0,-0.032558761,0.011965909,-0.019900037
1/24/2022,0.00035916,-0.014681528,-0.007373546,0.01939382,-0.017548848
1/25/2022,0.000573958,-0.01748231,-0.033612943,-0.013496763,-0.021860059
1/26/2022,0.000716805,0.010442685,0.043262953,0.008942438,0.017585814
1/29/2022,0.001575737,0.016542636,0.032608907,-0.001587295,0.023743738
1/30/2022,0.000428731,0.00849435,-0.014679151,-0.012858087,0.020142205
1/31/2022,0.00057207,-0.000988755,0.00209241,-0.007450683,0.007825188
2/1/2022,0.000571743,0.006322221,-0.002661419,-0.001158726,0.005106084
2/2/2022,0.000714041,0.002522228,0.009449134,-0.003916878,-7.71E-05
2/5/2022,0.001426554,-0.002522228,-0.015267714,-0.025601861,0.00248692
2/6/2022,0.000570195,-0.011898431,-0.035381053,-0.004445886,-0.017311714
2/7/2022,0.000498743,-0.020509537,0.007263143,0.008396237,-0.00591544
2/8/2022,0.000640672,0.012934916,0.010583782,-0.014377622,0.005228413
2/9/2022,0.000427124,0.00906528,-0.013373316,0.00796748,0.002301106
2/12/2022,0.001634319,-0.010243941,0.000230433,0.02416256,-1.01E-05
2/13/2022,0.000638944,-0.010429998,-0.006600631,0.0093716,-0.006299493
2/14/2022,0.000496832,0,0.011053434,-0.005173383,0.005704895
2/16/2022,0.001489016,0.002646453,-0.001750112,-0.004565328,-0.000677211
2/19/2022,0.001202762,0.004133483,0.000731903,-0.021540521,-0.000269593
2/20/2022,0.000707829,-0.001016452,-0.001550471,0.00112556,-0.006046024
2/21/2022,0.000494194,0,0.021928613,0.00149889,0.005607594
2/22/2022,0.000494656,0.016660318,-0.001139267,0.012078738,0.002538895
2/23/2022,0.000635425,-0.01312945,-0.002790445,-0.003672272,0.002729405
2/26/2022,0.00148156,0.003491579,-0.004327689,0.009707538,-0.0043097
2/27/2022,0.000634082,-0.003333003,-0.006341437,-0.002242225,-0.002728468
2/28/2022,0.00063368,0.001663537,0.004610806,0.003912061,0.001987781
3/2/2022,0.000984537,-0.001937097,0.000709566,0.008937348,-0.000541241
3/5/2022,0.001686427,-0.003450898,0.016128724,-0.016407156,0.013694701
3/6/2022,0.000561511,0.00429671,0.034779366,-0.006611606,0.018155824
3/7/2022,0.000561196,0.004795767,0.016555119,0.015315562,0.015237737
3/8/2022,0.000490175,0.007176246,-0.007842251,0.019539752,-0.00468838
3/9/2022,0.000701233,0.001052495,0.013845347,0.000261493,0.008720084
3/12/2022,0.001469455,-0.001766005,-0.02212682,0.004857165,-0.011487177
3/13/2022,0.000559391,-0.009587215,-0.001456688,0.016096993,0.001771641
3/14/2022,0.000489298,-0.014252045,-0.002743749,-0.007613011,-0.000398039
3/15/2022,0.000628546,-0.012036701,0.000649398,0.003026284,0.001862466
3/16/2022,0.000767532,-0.003462345,0.014942143,-0.007388671,0.00578714
3/19/2022,0.003621264,-0.003492365,0.032215885,-0.01143266,0.016382246
3/26/2022,0.001597086,0.001770565,0.022429799,0.004184523,0.017064509
3/27/2022,0.000555122,0.03741492,0.013185442,0.004881054,0.009170292
3/28/2022,0,0,0,0.00698743,0.010644696
3/29/2022,0.00104011,0.009400602,-0.000348629,0.006362534,-0.003091878
3/30/2022,0.000554237,0.02799431,-0.00433158,0.008071243,0.012581596
4/3/2022,0.002282901,0.010574558,0.028111109,-0.002736173,0.020611556
4/4/2022,0.000482997,0.003126626,0.002526701,0.002831545,0.004715116
4/5/2022,0.000621343,8.22E-06,0.000958024,0.016167213,0.001757967
4/6/2022,0.000759431,8.22E-06,-0.016917466,-0.002378598,-0.005256009
4/9/2022,0.001446973,0.001003697,-0.012603927,0.017796403,-0.00346192
4/10/2022,0.000482089,0.024026052,0.021672784,0.016031964,0.010512429
4/11/2022,0.000619291,0.006111148,0.003901642,0.016434974,0.003718268
4/12/2022,0.000550235,-0.016757882,-0.035800843,-0.004180599,-0.022984908
4/13/2022,0.000549932,0.009148124,0.009402151,-0.02193449,0.005624861
4/16/2022,0.001578774,0.034845877,0.010724772,0.013640767,0.009269709
4/17/2022,0.000548763,-0.023396929,0.007364751,0.014617641,0.005019104
4/18/2022,0.000548462,0.044397242,0.023801001,0.002880202,0.017911994
4/19/2022,0.000548162,-0.001288664,0.007175164,-0.012831645,0.007532062
4/20/2022,0.00102708,0.007580323,-0.004351581,-0.002315268,-0.000515179
4/24/2022,0.00198211,-0.004996382,-0.012309999,-0.00534251,-0.005017635
4/25/2022,0.000272804,-0.000589495,0.004429305,-0.006619504,0.001721564
4/26/2022,0.000546067,0.010345161,0.004781451,0.003618649,0.010211263
4/27/2022,0.000886978,-0.003122179,-0.003301316,0.006233832,-0.000912826
4/30/2022,0.001362316,0.001756101,0.006842542,0.000211065,0.000717506
5/1/2022,0.000612505,-0.006958321,0.000752181,-0.000543039,0.000615843
5/2/2022,0.00156389,0,0.000727669,-0.002053982,0.004118467
5/7/2022,0.00156077,0,0.009423804,0.019227366,0.009167316
5/8/2022,0.000610221,0,0.00433779,0.000918862,0.00594242
5/9/2022,0.000542181,0,-0.005342364,-0.002759709,-0.008315818
5/10/2022,0.000541888,0,0.001654131,0.011258655,-0.000393744
5/11/2022,0.000879519,0,0.032474809,0.026732491,0.01605612
5/14/2022,0.001352584,0,0.026824596,0.013695672,0.008884832
5/15/2022,0.000540387,0.038879163,-0.005858118,0.006049326,-0.003446799
5/16/2022,0.000540095,0.000661813,0.010475685,-0.001038522,0.006855556
5/17/2022,0.00053913,-0.012315017,0.006105537,-0.004559311,0.013934408
5/18/2022,0.001281288,-0.007125123,-0.021933709,-0.007758932,-0.006901991
5/21/2022,0.000875018,-0.008740189,-0.006750884,0.024320045,-0.009630433
5/22/2022,0.00060554,0.021808766,0.004870282,0.015854674,0.001551757
5/23/2022,0.000538025,-0.025558558,-0.021270012,-0.008198811,-0.015884935
5/24/2022,0.000537736,-0.006235246,-0.005206729,0.009699752,-0.00097761
5/25/2022,0.000537447,0.000137457,0.009962434,-0.005194255,0.00563976
5/28/2022,0.001677578,-0.000687474,-0.013940453,0.018332188,-0.007110994
5/29/2022,0.000468656,-0.017972242,-0.010443345,0.010760175,-0.012531375
5/30/2022,0.000602904,0.00237779,0.005690828,0.017288048,0.002163939
5/31/2022,0.000535684,0.010008424,0.001470051,-0.001335377,0.003461459
6/1/2022,0.001939702,-0.001868965,-0.002661805,-0.008129478,-0.000474018
6/6/2022,0.001335031,-0.002219603,-0.01839303,-0.012947935,-0.018107415
6/7/2022,0.00060025,-0.004384293,-0.002981222,0.0100114,0.000711424
6/8/2022,0.000999838,0.019887411,0.002814424,0.005416454,0.003235515
6/11/2022,0.001264673,-0.008376293,-0.004715219,0.029904324,-0.001322259
6/12/2022,0.000532121,0.014374948,0.023543928,0.050588357,0.009242211
6/13/2022,0.000464793,0.009065755,0.032358076,-0.018972496,0.025169943
6/14/2022,0.000531591,0.00651162,-0.006231234,-0.022958373,0.001664912
6/15/2022,0.000597619,0.005205564,-0.015062228,-0.020387995,-0.006201461
6/18/2022,0.001525922,0.00828615,-0.013147136,0.024436462,-0.010665341
6/19/2022,0.000596352,-0.014294981,0.000339668,0.005288707,-0.001147881
6/20/2022,0.000595996,0.012775475,0.006627742,-0.011342069,0.0008304
6/21/2022,0.000595641,-0.019899161,-0.004546043,0.000787251,-0.004933795
6/22/2022,0.000859451,0.002223196,-0.003733863,0.012336528,-0.004059391
6/25/2022,0.001189197,-0.002358094,-0.01300715,-0.030937626,-0.008553461
6/26/2022,0.000594069,-0.007447563,-0.023645894,-0.04560931,-0.012572663
6/27/2022,0.000593716,-0.007434978,0.00088759,-0.035653875,0.001813666
6/28/2022,0.000527525,0.011842512,0.015113974,0.002801111,0.006870393
6/29/2022,0.000922664,-0.002642188,-0.000694662,0.015074494,-0.000474877
7/2/2022,0.001250358,0.021940563,-0.013483862,0.071269755,-0.008014708
7/3/2022,0.000591764,-0.012824114,0.003394124,0.000872058,0.000901346
7/4/2022,0.000591414,-0.008709504,0.000895113,-0.034690432,0.002771099
7/5/2022,0.000525481,0.010388653,-0.000217692,0.015433218,0.002596687
7/6/2022,0.000525205,-0.007206632,-0.011151266,-0.006949727,-0.005622179
7/9/2022,0.001639407,0.005796336,-0.000574932,-0.007316345,-0.002726187
7/11/2022,0.001113238,0.008432092,-0.007467102,0.009078024,-0.007310679
7/12/2022,0.000457494,-0.019786634,0.001748949,-0.006536218,-0.002735053
7/13/2022,0.000654506,0.00271518,0.013591387,-0.008871038,0.004383333
7/16/2022,0.001502045,-0.000135584,-0.008815875,0.009980838,-0.006734203
7/17/2022,0.000717601,0.003316528,-0.009883137,-0.011048421,-0.006928233
7/19/2022,0.001043219,-0.005488376,0.003888557,-0.004094633,-0.000639325
7/20/2022,0.000521202,-0.003266642,0.006557886,-0.000670559,0.002043736
7/23/2022,0.001561978,0.008755019,0.012516596,0.01057032,0.001086916
7/24/2022,0.000649942,-0.010528916,-0.010963306,-0.001222116,-0.006628303
7/25/2022,0.000584652,-0.009192628,-0.021906637,-0.006293938,-0.016773442
7/26/2022,0.000454637,0.002752927,0.005866507,0.002298186,-0.000672999
7/27/2022,0.000584045,0.007668119,0.009234141,-0.001388957,0.003652958
7/30/2022,0.001556003,-0.007324536,0.002151069,0.006872283,-0.001970754
7/31/2022,0.000647459,-0.014881742,-0.013299658,-0.000902999,-0.012130927
8/1/2022,0.000517795,0.014125702,0.004209249,-0.003006808,0.002882326
8/2/2022,0.000582118,0.002472189,0.005646523,0.00029317,0.001690494
8/3/2022,0.00051658,-0.00364174,0.009722952,-0.003442688,0.005119525
8/6/2022,0.002324535,0.000412939,0.016205789,-0.007998352,0.008011592
8/9/2022,0.001030608,0.002954415,-0.00288543,0.005991309,0.002081656
8/10/2022,0.000643832,-0.001922813,-0.0059898,-0.010501739,-0.002397872
8/13/2022,0.001608091,-0.000962795,0.023451009,-0.02555247,0.012784042
8/14/2022,0.000642385,0.011288732,-0.003983357,-0.023233725,-0.002352365
8/15/2022,0.000513739,-0.003475657,0.003462636,-0.018039429,3.01E-05
8/16/2022,0.000577561,0,-0.007533419,2.88E-05,-0.002871514
8/17/2022,0.000705953,0,-0.010033372,-0.025440304,-0.005566266
8/20/2022,0.001537023,-0.001503041,-0.010001138,-0.029369986,-0.008705279
8/21/2022,0.000575935,-0.009342011,-0.005062829,0.003022013,-0.00621351
8/22/2022,0.000447862,0.018326552,-0.002571777,0.04271831,-0.003790498
8/23/2022,0.000575346,-0.009873765,0.009931735,-0.010746018,0.004885914
8/24/2022,0.000638814,0.000957592,0.014416033,-0.021965059,0.007584922
8/27/2022,0.001722953,0.002253561,0.00575147,0.03716908,0.005305124
8/28/2022,0.000510006,-0.004238163,-0.007284444,-0.012668495,-0.004117579
8/29/2022,0.000636983,-0.00068526,0.005426619,-0.00315566,0.000728361
8/30/2022,0.000509421,-0.002883231,-0.003199841,0.000472546,-0.002717546
8/31/2022,0.000827495,0.000274952,-0.000143502,0.009286025,-0.00127807
9/3/2022,0.001461378,0.000137448,-0.011342706,0.013682871,-0.008676762
9/4/2022,0.000507998,0.007121367,0.001088089,0.004375776,-2.31E-05
9/5/2022,0.00057111,0.001772446,0.001243847,-0.00969898,-9.01E-05
9/6/2022,0.000570784,0.00312819,-0.004899818,0.001507277,-0.004175783
9/7/2022,0.000570459,6.79E-05,-0.004497428,-0.010979007,-0.005628499
9/10/2022,0.001646237,-0.007564693,-0.010187696,0.015400421,-0.010977539
9/11/2022,0.000506038,-0.004387776,-0.003007578,0.00758387,-0.004807541
9/12/2022,0.000568908,-0.004407114,0.00699956,0.021515697,-0.001267762
9/13/2022,0.000568585,0.003375938,0.002057224,0.024238998,0.002987892
9/14/2022,0.000631312,-0.006971074,-0.003062966,-0.013735073,-0.002909204
9/18/2022,0.002143861,0.008689111,-0.008416251,0.002518779,-0.00806814
9/19/2022,0.000566687,0.001097996,-0.000779852,-0.017542126,-0.002977102
9/20/2022,0.000566366,-0.005226253,-0.004978311,0.003566901,-0.004933459
9/21/2022,0.000566046,-0.011720374,-0.004665676,-0.008050377,-0.008683517
9/24/2022,0.001696217,-0.009039689,-0.02032417,0.009366954,-0.020164445
9/26/2022,0.001380326,-0.010330524,0.009310166,0.004860019,0.004703019
9/28/2022,0.001065113,0.017554824,0.012575786,-0.005280033,0.009037993
10/1/2022,0.001501247,0.002861232,-0.025708714,0.046250186,-0.01171624
10/2/2022,0.000562543,-0.006852694,-0.001230502,0.012702524,-0.006674294
10/3/2022,0.000624607,-0.009446669,-0.000936665,0.007209165,-0.002508086
10/4/2022,0.001435554,0.004804984,0.002218358,-0.003414126,-0.003693053
10/8/2022,0.001308466,-0.001975727,0.004422134,-0.020409752,0.002180513
10/9/2022,0.000560336,0.002962129,-0.012873246,-0.007221525,-0.008877991
10/10/2022,0.000560023,0.008554852,0.002708999,0.001297148,-0.000891222
10/11/2022,0.000559709,0.010211613,0.00675354,0.013253879,0.007378912
10/12/2022,0.000746206,0.000207318,0.007851489,0.000799172,0.004718075
10/15/2022,0.001490123,0.002897953,-0.001423046,-0.00282671,-0.00143717
10/16/2022,0.000620075,-0.01254913,-0.004038407,0.010784282,-0.005030103
10/17/2022,0.000557801,-0.003214538,0.000867643,-0.006281072,-0.000139644
10/18/2022,0.00055749,0.011344382,0.002827424,-0.00948313,0.001116379
10/19/2022,0.00080444,-0.007223257,0.000292529,-0.001504115,-0.001828096
10/22/2022,0.001484135,0.005075624,0.001689657,0.005949553,-0.000920842
10/23/2022,0.000494223,0.001663087,-0.004605619,-0.003372528,-0.009334934
10/24/2022,0.000555631,-0.000207735,-0.016781181,-0.008102685,-0.014807529
10/25/2022,0.000616938,-0.004859433,-0.011162366,0.004584239,-0.008390658
10/26/2022,0.0007397,-0.01450977,-0.022289785,0.005955403,-0.02074717
10/29/2022,0.001416897,-0.004529057,0.000294945,0.00528174,0.002883489
10/30/2022,0.00061523,-0.006332513,0.009591932,0.001010426,0.0078729
10/31/2022,0.000492034,0.014878064,0.014969786,0.013358913,0.012176683
