,Date,Return
0,2022-02-21,0.004387992934273238
1,2022-02-22,0.002833129916295413
2,2022-02-23,0.0011883184786716475
3,2022-02-26,-0.0028327556859532367
4,2022-02-27,-0.002685236361341074
5,2022-02-28,0.005374780753344603
6,2022-03-02,0.0017705793785316479
7,2022-03-05,-0.0020738715338999196
8,2022-03-06,0.004451451944183197
9,2022-03-07,0.005856858027621009
10,2022-03-08,-0.0009378254456141662
11,2022-03-09,0.0025344238710411655
12,2022-03-12,-0.001227466316621389
13,2022-03-13,0.0032373255324295927
14,2022-03-14,0.00425982640983605
15,2022-03-15,0.001177070321622967
16,2022-03-16,-0.0015393775520639713
17,2022-03-19,0.001593133405257684
18,2022-03-26,0.005916864832363449
19,2022-03-27,-1.0381660085854744e-05
20,2022-03-28,0.0014435002366303324
21,2022-03-29,0.0001518553836945697
22,2022-03-30,0.001833145750279579
23,2022-04-03,0.01566025864411844
24,2022-04-04,0.013361722809874875
25,2022-04-05,0.00557634499771481
26,2022-04-06,9.850203829208813e-05
27,2022-04-09,-0.0014327646503716892
28,2022-04-10,-0.001521956110527609
29,2022-04-11,0.00372728311299335
30,2022-04-12,-0.006779940098542241
31,2022-04-13,0.006953277905786062
32,2022-04-16,0.004028359419300747
33,2022-04-17,0.002198103093155962
34,2022-04-18,0.001841351926946214
35,2022-04-19,0.0018360278749313269
36,2022-04-20,-0.00038155511172751884
37,2022-04-24,0.0006446330161205959
38,2022-04-25,0.002828185526967
39,2022-04-26,0.003036307463757601
40,2022-04-27,0.0008137366017290239
41,2022-04-30,0.0036045569399902385
42,2022-05-01,0.0008393772208810292
43,2022-05-02,-0.00012403205414008342
44,2022-05-07,0.003494723379685723
45,2022-05-08,0.0015926647578299925
46,2022-05-09,-0.00047499563297260334
47,2022-05-10,0.0007203100188329576
48,2022-05-11,0.0025302227915075678
49,2022-05-14,0.004025547239207651
50,2022-05-15,0.0015806413511533495
51,2022-05-16,0.001432522643003491
52,2022-05-17,0.0014482755958430157
53,2022-05-18,-0.0010638178557363259
54,2022-05-21,0.0003759766797292441
55,2022-05-22,0.0016506199406198078
56,2022-05-23,0.00019478691742131357
57,2022-05-24,0.004274614568632491
58,2022-05-25,0.0028706321272828758
59,2022-05-28,0.0029025621118335737
60,2022-05-29,0.0004754242050213509
61,2022-05-30,0.0005990229838714121
62,2022-05-31,0.0017389033867429744
63,2022-06-01,-0.0004727823092433118
64,2022-06-06,-0.001303206485753151
65,2022-06-07,0.0010186415215237708
66,2022-06-08,-0.0032783381682419586
67,2022-06-11,0.0018028585956497145
68,2022-06-12,0.005635270486648963
69,2022-06-13,0.004276179931533135
70,2022-06-14,-0.0012141662265012878
71,2022-06-15,-0.003412394362028396
72,2022-06-18,0.0018991952805438223
73,2022-06-19,0.002447980917071617
74,2022-06-20,-0.001023987610479126
75,2022-06-21,-0.0029952813036492475
76,2022-06-22,0.0003860888972868114
77,2022-06-25,-0.006680545390187758
78,2022-06-26,-0.004876876473436097
79,2022-06-27,-0.0038560078341147224
80,2022-06-28,0.0011218983001834626
81,2022-06-29,0.0021184665865441243
82,2022-07-02,0.01023925694022892
83,2022-07-03,0.000844576455761648
84,2022-07-04,-0.002295106298878634
85,2022-07-05,0.0016265284282621357
86,2022-07-06,-0.0005798893601857131
87,2022-07-09,0.0030801737294519965
88,2022-07-11,0.010708056558315216
89,2022-07-12,0.0024491807586706354
90,2022-07-13,0.0025215945782250783
91,2022-07-16,-0.0015501300344098843
92,2022-07-17,0.000554648990395894
93,2022-07-19,0.0013496764784701658
